Index,Outer Diameter(m),Core Diameter Percentage(%),Beam Height(m),Beam Starting Width(m),Radial Limit Percentage(%),Circle Amount,Force(kN/m2),Concrete Volume(m3),Deflection Nodal Hybrid(m),Deflection Linear Hybrid(m),Deflection Avg Hybrid (m),Deflection Nodal Web(m),Deflection Linear Web(m),Deflection Avg Web (m),Deflection Nodal Waffle(m),Deflection Linear Waffle(m),Deflection Avg Waffle (m),Deflection Areal Concrete(m),Material Efficiency Hybrid (m/m3),Material Efficiency Web (m/m3),Material Efficiency Waffle (m/m3),Material Efficiency Areal Concrete (m/m3)
99,30,14.4,1.0,0.5,3,14,10.0,925,0.037,0.039,0.0382,0.04,0.045,0.043,0.071,0.073,0.0722,0.013,4.1297297297297296e-05,4.648648648648648e-05,7.805405405405406e-05,1.4054054054054054e-05
100,30,14.5,1.0,0.5,3,14,10.0,939,0.037,0.039,0.0382,0.039,0.044,0.041999999999999996,0.07,0.072,0.0712,0.012,4.068157614483493e-05,4.472843450479233e-05,7.582534611288605e-05,1.2779552715654953e-05
101,30,14.6,1.0,0.5,3,14,10.0,938,0.037,0.038,0.037599999999999995,0.039,0.044,0.041999999999999996,0.07,0.072,0.0712,0.012,4.008528784648187e-05,4.477611940298507e-05,7.590618336886993e-05,1.279317697228145e-05
102,30,14.7,1.0,0.5,3,14,10.0,937,0.036,0.038,0.0372,0.039,0.044,0.041999999999999996,0.069,0.072,0.0708,0.012,3.970117395944503e-05,4.482390608324439e-05,7.556029882604056e-05,1.28068303094984e-05
103,30,14.8,1.0,0.5,3,14,10.0,949,0.036,0.038,0.0372,0.039,0.044,0.041999999999999996,0.069,0.071,0.0702,0.012,3.9199157007376185e-05,4.425711275026343e-05,7.397260273972603e-05,1.2644889357218124e-05
104,30,14.9,1.0,0.5,3,14,10.0,948,0.036,0.038,0.0372,0.039,0.044,0.041999999999999996,0.068,0.071,0.0698,0.012,3.924050632911392e-05,4.4303797468354426e-05,7.362869198312237e-05,1.2658227848101267e-05
105,30,15.0,1.0,0.5,3,14,10.0,947,0.036,0.038,0.0372,0.039,0.044,0.041999999999999996,0.068,0.071,0.0698,0.012,3.928194297782471e-05,4.435058078141499e-05,7.370644139387539e-05,1.2671594508975712e-05
106,30,15.1,1.0,0.5,3,14,10.0,974,0.037,0.038,0.037599999999999995,0.038,0.043,0.040999999999999995,0.067,0.069,0.06820000000000001,0.011,3.8603696098562624e-05,4.209445585215605e-05,7.00205338809035e-05,1.1293634496919918e-05
107,30,15.2,1.0,0.5,3,14,10.0,973,0.037,0.038,0.037599999999999995,0.038,0.043,0.040999999999999995,0.067,0.069,0.06820000000000001,0.011,3.864337101747173e-05,4.21377183967112e-05,7.009249743062694e-05,1.1305241521068859e-05
108,30,15.3,1.0,0.5,3,14,10.0,972,0.037,0.038,0.037599999999999995,0.038,0.043,0.040999999999999995,0.067,0.069,0.06820000000000001,0.011,3.8683127572016456e-05,4.218106995884773e-05,7.016460905349796e-05,1.1316872427983539e-05
109,30,15.4,1.0,0.5,3,14,10.0,995,0.037,0.038,0.037599999999999995,0.038,0.043,0.040999999999999995,0.066,0.068,0.06720000000000001,0.01,3.7788944723618086e-05,4.1206030150753765e-05,6.753768844221106e-05,1.0050251256281408e-05
110,30,15.5,1.0,0.5,3,14,10.0,994,0.036,0.038,0.0372,0.038,0.043,0.040999999999999995,0.066,0.068,0.06720000000000001,0.01,3.742454728370221e-05,4.124748490945674e-05,6.760563380281691e-05,1.006036217303823e-05
111,30,15.6,1.0,0.5,3,14,10.0,993,0.036,0.038,0.0372,0.038,0.043,0.040999999999999995,0.065,0.067,0.06620000000000001,0.01,3.746223564954683e-05,4.128902316213494e-05,6.666666666666667e-05,1.0070493454179255e-05
112,30,15.7,1.0,0.5,3,14,10.0,1011,0.036,0.038,0.0372,0.038,0.042,0.0404,0.065,0.067,0.06620000000000001,0.01,3.679525222551928e-05,3.9960435212660734e-05,6.547972304648864e-05,9.891196834817013e-06
113,30,15.8,1.0,0.5,3,14,10.0,1010,0.036,0.038,0.0372,0.038,0.042,0.0404,0.064,0.066,0.06520000000000001,0.01,3.6831683168316826e-05,3.9999999999999996e-05,6.455445544554457e-05,9.900990099009901e-06
114,30,15.9,1.0,0.5,3,14,10.0,1010,0.036,0.038,0.0372,0.038,0.042,0.0404,0.064,0.066,0.06520000000000001,0.01,3.6831683168316826e-05,3.9999999999999996e-05,6.455445544554457e-05,9.900990099009901e-06
115,30,16.0,1.0,0.5,3,14,10.0,1020,0.036,0.038,0.0372,0.038,0.042,0.0404,0.064,0.066,0.06520000000000001,0.01,3.6470588235294114e-05,3.96078431372549e-05,6.392156862745099e-05,9.803921568627451e-06
116,30,16.1,1.0,0.5,3,14,10.0,1019,0.036,0.037,0.036599999999999994,0.037,0.042,0.04,0.063,0.065,0.06420000000000001,0.01,3.591756624141314e-05,3.925417075564279e-05,6.300294406280668e-05,9.813542688910697e-06
117,30,16.2,1.0,0.5,3,14,10.0,1019,0.036,0.037,0.036599999999999994,0.037,0.042,0.04,0.063,0.065,0.06420000000000001,0.01,3.591756624141314e-05,3.925417075564279e-05,6.300294406280668e-05,9.813542688910697e-06
118,30,16.3,1.0,0.5,3,14,10.0,1018,0.036,0.037,0.036599999999999994,0.037,0.042,0.04,0.063,0.065,0.06420000000000001,0.01,3.595284872298624e-05,3.929273084479372e-05,6.306483300589392e-05,9.82318271119843e-06
119,30,16.4,1.0,0.5,3,14,10.0,1037,0.036,0.037,0.036599999999999994,0.037,0.041,0.039400000000000004,0.062,0.064,0.0632,0.009,3.529411764705882e-05,3.7994214079074254e-05,6.09450337512054e-05,8.67888138862102e-06
120,30,16.5,1.0,0.5,3,14,10.0,1036,0.036,0.037,0.036599999999999994,0.037,0.041,0.039400000000000004,0.062,0.064,0.0632,0.009,3.5328185328185325e-05,3.8030888030888035e-05,6.100386100386101e-05,8.687258687258687e-06
121,30,16.6,1.0,0.5,3,14,10.0,1035,0.036,0.037,0.036599999999999994,0.037,0.041,0.039400000000000004,0.062,0.064,0.0632,0.009,3.53623188405797e-05,3.806763285024155e-05,6.106280193236716e-05,8.695652173913043e-06
122,30,16.7,1.0,0.5,3,14,10.0,1026,0.034,0.035,0.034600000000000006,0.037,0.041,0.039400000000000004,0.062,0.064,0.0632,0.009,3.3723196881091625e-05,3.8401559454191036e-05,6.159844054580897e-05,8.771929824561403e-06
123,30,16.8,1.0,0.5,3,14,10.0,1026,0.034,0.035,0.034600000000000006,0.037,0.041,0.039400000000000004,0.061,0.063,0.062200000000000005,0.009,3.3723196881091625e-05,3.8401559454191036e-05,6.062378167641326e-05,8.771929824561403e-06
124,30,16.9,1.0,0.5,3,14,10.0,1025,0.034,0.035,0.034600000000000006,0.037,0.041,0.039400000000000004,0.061,0.063,0.062200000000000005,0.009,3.3756097560975615e-05,3.843902439024391e-05,6.06829268292683e-05,8.780487804878048e-06
125,30,17.0,1.0,0.5,3,14,10.0,1036,0.034,0.035,0.034600000000000006,0.036,0.041,0.039,0.061,0.063,0.062200000000000005,0.009,3.3397683397683406e-05,3.764478764478764e-05,6.0038610038610044e-05,8.687258687258687e-06
126,30,17.1,1.0,0.5,3,14,10.0,1036,0.033,0.035,0.0342,0.036,0.041,0.039,0.06,0.062,0.0612,0.009,3.3011583011583014e-05,3.764478764478764e-05,5.907335907335907e-05,8.687258687258687e-06
127,30,17.2,1.0,0.5,3,14,10.0,1035,0.033,0.035,0.0342,0.036,0.041,0.039,0.06,0.062,0.0612,0.009,3.304347826086957e-05,3.7681159420289856e-05,5.913043478260869e-05,8.695652173913043e-06
128,30,17.3,1.0,0.5,3,14,10.0,1048,0.033,0.034,0.033600000000000005,0.036,0.04,0.038400000000000004,0.06,0.061,0.0606,0.009,3.206106870229008e-05,3.664122137404581e-05,5.782442748091603e-05,8.587786259541984e-06
129,30,17.4,1.0,0.5,3,14,10.0,1047,0.033,0.034,0.033600000000000005,0.036,0.04,0.038400000000000004,0.059,0.061,0.060200000000000004,0.009,3.2091690544412614e-05,3.667621776504298e-05,5.7497612225405926e-05,8.595988538681947e-06
130,30,17.5,1.0,0.5,3,14,10.0,1046,0.033,0.034,0.033600000000000005,0.036,0.04,0.038400000000000004,0.059,0.061,0.060200000000000004,0.009,3.212237093690249e-05,3.67112810707457e-05,5.755258126195029e-05,8.604206500956022e-06
131,30,17.6,1.0,0.5,3,14,10.0,1056,0.033,0.034,0.033600000000000005,0.036,0.04,0.038400000000000004,0.059,0.061,0.060200000000000004,0.008,3.181818181818182e-05,3.6363636363636364e-05,5.700757575757576e-05,7.575757575757576e-06
132,30,17.7,1.0,0.5,3,14,10.0,1056,0.033,0.034,0.033600000000000005,0.036,0.04,0.038400000000000004,0.058,0.06,0.0592,0.008,3.181818181818182e-05,3.6363636363636364e-05,5.606060606060606e-05,7.575757575757576e-06
133,30,17.8,1.0,0.5,3,14,10.0,1055,0.032,0.034,0.0332,0.036,0.04,0.038400000000000004,0.058,0.06,0.0592,0.008,3.1469194312796207e-05,3.639810426540285e-05,5.611374407582939e-05,7.582938388625593e-06
134,30,17.9,1.0,0.5,3,14,10.0,1054,0.032,0.033,0.032600000000000004,0.035,0.04,0.038000000000000006,0.058,0.06,0.0592,0.008,3.0929791271347254e-05,3.6053130929791276e-05,5.616698292220114e-05,7.590132827324478e-06
135,30,18.0,1.0,0.5,3,14,10.0,1067,0.032,0.033,0.032600000000000004,0.035,0.039,0.0374,0.057,0.059,0.058199999999999995,0.008,3.055295220243674e-05,3.505154639175258e-05,5.454545454545454e-05,7.4976569821930645e-06
136,30,18.1,1.0,0.5,3,14,10.0,1066,0.032,0.033,0.032600000000000004,0.035,0.039,0.0374,0.057,0.059,0.058199999999999995,0.008,3.058161350844278e-05,3.50844277673546e-05,5.459662288930581e-05,7.5046904315197e-06
137,30,18.2,1.0,0.5,3,14,10.0,1065,0.032,0.033,0.032600000000000004,0.035,0.039,0.0374,0.057,0.059,0.058199999999999995,0.008,3.0610328638497654e-05,3.511737089201878e-05,5.464788732394366e-05,7.511737089201878e-06
138,30,18.3,1.0,0.5,3,14,10.0,1074,0.031,0.033,0.032200000000000006,0.035,0.039,0.0374,0.056,0.058,0.0572,0.008,2.998137802607077e-05,3.4823091247672255e-05,5.325884543761639e-05,7.4487895716946e-06
139,30,18.4,1.0,0.5,3,14,10.0,1075,0.032,0.033,0.032600000000000004,0.035,0.039,0.0374,0.056,0.058,0.0572,0.008,3.032558139534884e-05,3.479069767441861e-05,5.32093023255814e-05,7.441860465116279e-06
140,30,18.5,1.0,0.5,3,14,10.0,1074,0.031,0.033,0.032200000000000006,0.035,0.039,0.0374,0.056,0.058,0.0572,0.008,2.998137802607077e-05,3.4823091247672255e-05,5.325884543761639e-05,7.4487895716946e-06
141,30,18.6,1.0,0.5,3,14,10.0,1086,0.031,0.032,0.0316,0.035,0.039,0.0374,0.055,0.057,0.0562,0.008,2.9097605893186005e-05,3.4438305709023944e-05,5.174953959484346e-05,7.366482504604052e-06
142,30,18.7,1.0,0.5,3,14,10.0,1085,0.031,0.032,0.0316,0.035,0.039,0.0374,0.055,0.057,0.0562,0.008,2.9124423963133644e-05,3.447004608294931e-05,5.179723502304147e-05,7.373271889400922e-06
143,30,18.8,1.0,0.5,3,14,10.0,1084,0.031,0.032,0.0316,0.035,0.039,0.0374,0.055,0.057,0.0562,0.007,2.915129151291513e-05,3.4501845018450186e-05,5.1845018450184505e-05,6.4575645756457565e-06
144,30,18.9,1.0,0.5,3,14,10.0,1096,0.031,0.032,0.0316,0.034,0.038,0.0364,0.054,0.056,0.0552,0.007,2.8832116788321172e-05,3.321167883211679e-05,5.0364963503649634e-05,6.386861313868613e-06
145,30,19.0,1.0,0.5,3,14,10.0,1097,0.031,0.032,0.0316,0.034,0.038,0.0364,0.054,0.056,0.0552,0.007,2.880583409298086e-05,3.318140382862352e-05,5.031905195989061e-05,6.381039197812215e-06
146,30,19.1,1.0,0.5,3,14,10.0,1096,0.031,0.032,0.0316,0.034,0.038,0.0364,0.054,0.056,0.0552,0.007,2.8832116788321172e-05,3.321167883211679e-05,5.0364963503649634e-05,6.386861313868613e-06
147,30,19.2,1.0,0.5,3,14,10.0,1104,0.03,0.031,0.0306,0.034,0.038,0.0364,0.054,0.055,0.0546,0.007,2.7717391304347824e-05,3.297101449275362e-05,4.945652173913044e-05,6.3405797101449275e-06
148,30,19.3,1.0,0.5,3,14,10.0,1103,0.03,0.031,0.0306,0.034,0.038,0.0364,0.053,0.055,0.0542,0.007,2.7742520398912056e-05,3.300090661831369e-05,4.913871260199456e-05,6.346328195829556e-06
149,30,19.4,1.0,0.5,3,14,10.0,1102,0.03,0.031,0.0306,0.034,0.038,0.0364,0.053,0.055,0.0542,0.007,2.776769509981851e-05,3.3030852994555354e-05,4.918330308529945e-05,6.352087114337568e-06
150,30,19.5,1.0,0.5,3,14,10.0,1114,0.03,0.031,0.0306,0.034,0.037,0.0358,0.053,0.054,0.053599999999999995,0.007,2.7468581687612207e-05,3.2136445242369834e-05,4.811490125673249e-05,6.283662477558349e-06
151,30,19.6,1.0,0.5,3,14,10.0,1113,0.03,0.031,0.0306,0.034,0.037,0.0358,0.052,0.054,0.0532,0.007,2.7493261455525605e-05,3.216531895777179e-05,4.779874213836478e-05,6.289308176100629e-06
152,30,19.7,1.0,0.5,3,14,10.0,1114,0.03,0.031,0.0306,0.034,0.037,0.0358,0.052,0.054,0.0532,0.007,2.7468581687612207e-05,3.2136445242369834e-05,4.775583482944344e-05,6.283662477558349e-06
153,30,19.8,1.0,0.5,3,14,10.0,1113,0.029,0.03,0.0296,0.034,0.037,0.0358,0.052,0.054,0.0532,0.007,2.6594788858939803e-05,3.216531895777179e-05,4.779874213836478e-05,6.289308176100629e-06
154,30,19.9,1.0,0.5,3,14,10.0,1120,0.029,0.03,0.0296,0.034,0.037,0.0358,0.052,0.053,0.052599999999999994,0.007,2.642857142857143e-05,3.1964285714285714e-05,4.6964285714285706e-05,6.25e-06
155,30,20.0,1.0,0.5,3,14,10.0,1120,0.029,0.03,0.0296,0.033,0.037,0.0354,0.051,0.053,0.052199999999999996,0.007,2.642857142857143e-05,3.160714285714286e-05,4.660714285714285e-05,6.25e-06
156,30,4.5,1.0,0.5,7,14,10.0,166,0.073,0.086,0.0808,0.082,0.113,0.1006,0.244,0.267,0.25780000000000003,0.469,0.0004867469879518072,0.0006060240963855422,0.0015530120481927713,0.002825301204819277
157,30,4.6,1.0,0.5,7,14,10.0,166,0.072,0.086,0.0804,0.082,0.113,0.1006,0.243,0.266,0.25680000000000003,0.468,0.00048433734939759034,0.0006060240963855422,0.001546987951807229,0.002819277108433735
158,30,4.7,1.0,0.5,7,14,10.0,189,0.068,0.082,0.0764,0.077,0.103,0.09259999999999999,0.224,0.244,0.23600000000000002,0.374,0.0004042328042328042,0.0004899470899470898,0.0012486772486772488,0.001978835978835979
159,30,4.8,1.0,0.5,7,14,10.0,189,0.068,0.082,0.0764,0.077,0.103,0.09259999999999999,0.224,0.244,0.23600000000000002,0.374,0.0004042328042328042,0.0004899470899470898,0.0012486772486772488,0.001978835978835979
160,30,4.9,1.0,0.5,7,14,10.0,189,0.068,0.081,0.0758,0.077,0.103,0.09259999999999999,0.223,0.243,0.235,0.373,0.0004010582010582011,0.0004899470899470898,0.0012433862433862434,0.0019735449735449736
161,30,5.0,1.0,0.5,7,14,10.0,190,0.068,0.082,0.0764,0.076,0.102,0.09159999999999999,0.222,0.242,0.23399999999999999,0.368,0.0004021052631578947,0.00048210526315789465,0.001231578947368421,0.0019368421052631578
162,30,5.1,1.0,0.5,7,14,10.0,190,0.068,0.081,0.0758,0.076,0.102,0.09159999999999999,0.222,0.241,0.2334,0.367,0.00039894736842105265,0.00048210526315789465,0.001228421052631579,0.0019315789473684211
163,30,5.2,1.0,0.5,7,14,10.0,190,0.068,0.081,0.0758,0.076,0.102,0.09159999999999999,0.221,0.241,0.23299999999999998,0.366,0.00039894736842105265,0.00048210526315789465,0.001226315789473684,0.0019263157894736842
164,30,5.3,1.0,0.5,7,14,10.0,190,0.068,0.081,0.0758,0.076,0.102,0.09159999999999999,0.221,0.241,0.23299999999999998,0.366,0.00039894736842105265,0.00048210526315789465,0.001226315789473684,0.0019263157894736842
165,30,5.4,1.0,0.5,7,14,10.0,211,0.065,0.078,0.0728,0.072,0.095,0.08579999999999999,0.207,0.224,0.2172,0.302,0.00034502369668246445,0.00040663507109004734,0.0010293838862559242,0.0014312796208530805
166,30,5.5,1.0,0.5,7,14,10.0,211,0.065,0.078,0.0728,0.072,0.095,0.08579999999999999,0.206,0.224,0.2168,0.301,0.00034502369668246445,0.00040663507109004734,0.0010274881516587678,0.0014265402843601895
167,30,5.6,1.0,0.5,7,14,10.0,211,0.065,0.078,0.0728,0.072,0.095,0.08579999999999999,0.206,0.223,0.2162,0.301,0.00034502369668246445,0.00040663507109004734,0.0010246445497630332,0.0014265402843601895
168,30,5.7,1.0,0.5,7,14,10.0,211,0.064,0.078,0.0724,0.072,0.095,0.08579999999999999,0.206,0.223,0.2162,0.301,0.0003431279620853081,0.00040663507109004734,0.0010246445497630332,0.0014265402843601895
169,30,5.8,1.0,0.5,7,14,10.0,211,0.064,0.078,0.0724,0.071,0.094,0.0848,0.205,0.222,0.2152,0.3,0.0003431279620853081,0.0004018957345971564,0.0010199052132701422,0.0014218009478672985
170,30,5.9,1.0,0.5,7,14,10.0,211,0.064,0.078,0.0724,0.071,0.094,0.0848,0.205,0.222,0.2152,0.3,0.0003431279620853081,0.0004018957345971564,0.0010199052132701422,0.0014218009478672985
171,30,6.0,1.0,0.5,7,14,10.0,210,0.064,0.078,0.0724,0.071,0.094,0.0848,0.205,0.222,0.2152,0.299,0.0003447619047619048,0.0004038095238095238,0.0010247619047619048,0.0014238095238095238
172,30,6.1,1.0,0.5,7,14,10.0,210,0.063,0.078,0.07200000000000001,0.071,0.094,0.0848,0.203,0.22,0.2132,0.299,0.0003428571428571429,0.0004038095238095238,0.0010152380952380953,0.0014238095238095238
173,30,6.2,1.0,0.5,7,14,10.0,231,0.065,0.076,0.0716,0.069,0.09,0.0816,0.191,0.207,0.2006,0.252,0.00030995670995670997,0.00035324675324675326,0.0008683982683982684,0.001090909090909091
174,30,6.3,1.0,0.5,7,14,10.0,231,0.064,0.076,0.0712,0.068,0.09,0.0812,0.19,0.206,0.1996,0.251,0.0003082251082251082,0.0003515151515151515,0.000864069264069264,0.0010865800865800866
175,30,6.4,1.0,0.5,7,14,10.0,232,0.065,0.076,0.0716,0.068,0.089,0.0806,0.195,0.211,0.2046,0.248,0.0003086206896551724,0.0003474137931034483,0.0008818965517241379,0.0010689655172413793
176,30,6.5,1.0,0.5,7,14,10.0,232,0.065,0.076,0.0716,0.068,0.089,0.0806,0.188,0.204,0.1976,0.247,0.0003086206896551724,0.0003474137931034483,0.0008517241379310344,0.0010646551724137932
177,30,6.6,1.0,0.5,7,14,10.0,232,0.065,0.076,0.0716,0.068,0.089,0.0806,0.187,0.203,0.1966,0.247,0.0003086206896551724,0.0003474137931034483,0.0008474137931034482,0.0010646551724137932
178,30,6.7,1.0,0.5,7,14,10.0,232,0.064,0.075,0.0706,0.068,0.089,0.0806,0.187,0.203,0.1966,0.246,0.0003043103448275862,0.0003474137931034483,0.0008474137931034482,0.001060344827586207
179,30,6.8,1.0,0.5,7,14,10.0,232,0.064,0.075,0.0706,0.068,0.089,0.0806,0.186,0.202,0.1956,0.246,0.0003043103448275862,0.0003474137931034483,0.0008431034482758621,0.001060344827586207
180,30,6.9,1.0,0.5,7,14,10.0,256,0.063,0.074,0.0696,0.063,0.084,0.0756,0.175,0.189,0.1834,0.204,0.000271875,0.0002953125,0.00071640625,0.000796875
181,30,7.0,1.0,0.5,7,14,10.0,258,0.064,0.075,0.0706,0.063,0.083,0.07500000000000001,0.174,0.188,0.1824,0.201,0.0002736434108527132,0.0002906976744186047,0.0007069767441860466,0.0007790697674418605
182,30,7.1,1.0,0.5,7,14,10.0,258,0.063,0.075,0.0702,0.063,0.083,0.07500000000000001,0.173,0.187,0.1814,0.2,0.00027209302325581394,0.0002906976744186047,0.0007031007751937985,0.0007751937984496124
183,30,7.2,1.0,0.5,7,14,10.0,258,0.063,0.074,0.0696,0.064,0.083,0.07540000000000001,0.173,0.187,0.1814,0.2,0.0002697674418604651,0.0002922480620155039,0.0007031007751937985,0.0007751937984496124
184,30,7.3,1.0,0.5,7,14,10.0,258,0.063,0.074,0.0696,0.063,0.083,0.07500000000000001,0.172,0.186,0.1804,0.2,0.0002697674418604651,0.0002906976744186047,0.0006992248062015504,0.0007751937984496124
185,30,7.4,1.0,0.5,7,14,10.0,257,0.063,0.074,0.0696,0.063,0.083,0.07500000000000001,0.172,0.186,0.1804,0.199,0.00027081712062256805,0.0002918287937743191,0.0007019455252918288,0.00077431906614786
186,30,7.5,1.0,0.5,7,14,10.0,257,0.063,0.073,0.069,0.063,0.083,0.07500000000000001,0.171,0.185,0.1794,0.199,0.00026848249027237354,0.0002918287937743191,0.0006980544747081712,0.00077431906614786
187,30,7.6,1.0,0.5,7,14,10.0,257,0.062,0.073,0.0686,0.063,0.083,0.07500000000000001,0.171,0.185,0.1794,0.198,0.0002669260700389105,0.0002918287937743191,0.0006980544747081712,0.0007704280155642024
188,30,7.7,1.0,0.5,7,14,10.0,290,0.068,0.077,0.07339999999999999,0.061,0.078,0.0712,0.159,0.171,0.16620000000000001,0.158,0.00025310344827586203,0.00024551724137931037,0.0005731034482758621,0.0005448275862068965
189,30,7.8,1.0,0.5,7,14,10.0,290,0.068,0.076,0.0728,0.061,0.077,0.0706,0.159,0.171,0.16620000000000001,0.157,0.0002510344827586207,0.00024344827586206895,0.0005731034482758621,0.0005413793103448276
190,30,7.9,1.0,0.5,7,14,10.0,290,0.068,0.076,0.0728,0.061,0.077,0.0706,0.158,0.17,0.1652,0.157,0.0002510344827586207,0.00024344827586206895,0.0005696551724137932,0.0005413793103448276
191,30,8.0,1.0,0.5,7,14,10.0,290,0.067,0.076,0.07239999999999999,0.061,0.077,0.0706,0.158,0.17,0.1652,0.157,0.0002496551724137931,0.00024344827586206895,0.0005696551724137932,0.0005413793103448276
192,30,8.1,1.0,0.5,7,14,10.0,290,0.067,0.075,0.0718,0.061,0.077,0.0706,0.157,0.169,0.1642,0.156,0.00024758620689655175,0.00024344827586206895,0.0005662068965517242,0.0005379310344827586
193,30,8.2,1.0,0.5,7,14,10.0,290,0.067,0.075,0.0718,0.061,0.077,0.0706,0.157,0.169,0.1642,0.156,0.00024758620689655175,0.00024344827586206895,0.0005662068965517242,0.0005379310344827586
194,30,8.3,1.0,0.5,7,14,10.0,289,0.067,0.075,0.0718,0.06,0.077,0.0702,0.156,0.168,0.1632,0.156,0.00024844290657439447,0.00024290657439446367,0.0005647058823529412,0.0005397923875432526
195,30,8.4,1.0,0.5,7,14,10.0,358,0.057,0.063,0.0606,0.056,0.069,0.0638,0.139,0.148,0.1444,0.104,0.00016927374301675978,0.00017821229050279328,0.0004033519553072626,0.00029050279329608935
196,30,8.5,1.0,0.5,7,14,10.0,358,0.057,0.063,0.0606,0.056,0.069,0.0638,0.155,0.165,0.161,0.103,0.00016927374301675978,0.00017821229050279328,0.0004497206703910615,0.0002877094972067039
197,30,8.6,1.0,0.5,7,14,10.0,358,0.056,0.062,0.0596,0.056,0.069,0.0638,0.138,0.147,0.1434,0.103,0.0001664804469273743,0.00017821229050279328,0.0004005586592178771,0.0002877094972067039
198,30,8.7,1.0,0.5,7,14,10.0,358,0.056,0.062,0.0596,0.056,0.069,0.0638,0.138,0.147,0.1434,0.103,0.0001664804469273743,0.00017821229050279328,0.0004005586592178771,0.0002877094972067039
199,30,8.8,1.0,0.5,7,14,10.0,357,0.056,0.062,0.0596,0.056,0.069,0.0638,0.137,0.146,0.1424,0.103,0.0001669467787114846,0.00017871148459383751,0.0003988795518207283,0.000288515406162465
200,30,8.9,1.0,0.5,7,14,10.0,357,0.056,0.062,0.0596,0.056,0.069,0.0638,0.137,0.146,0.1424,0.102,0.0001669467787114846,0.00017871148459383751,0.0003988795518207283,0.0002857142857142857
201,30,9.0,1.0,0.5,7,14,10.0,357,0.056,0.062,0.0596,0.055,0.069,0.0634,0.136,0.146,0.14200000000000002,0.102,0.0001669467787114846,0.0001775910364145658,0.0003977591036414566,0.0002857142857142857
202,30,9.1,1.0,0.5,7,14,10.0,375,0.057,0.061,0.0594,0.055,0.067,0.062200000000000005,0.133,0.141,0.1378,0.093,0.0001584,0.00016586666666666667,0.0003674666666666667,0.000248
203,30,9.2,1.0,0.5,7,14,10.0,375,0.057,0.061,0.0594,0.054,0.067,0.0618,0.132,0.141,0.1374,0.092,0.0001584,0.0001648,0.00036639999999999996,0.00024533333333333335
204,30,9.3,1.0,0.5,7,14,10.0,374,0.056,0.06,0.0584,0.054,0.067,0.0618,0.132,0.14,0.1368,0.092,0.00015614973262032087,0.00016524064171122995,0.00036577540106951873,0.0002459893048128342
205,30,9.4,1.0,0.5,7,14,10.0,374,0.056,0.06,0.0584,0.054,0.067,0.0618,0.132,0.14,0.1368,0.092,0.00015614973262032087,0.00016524064171122995,0.00036577540106951873,0.0002459893048128342
206,30,9.5,1.0,0.5,7,14,10.0,374,0.056,0.06,0.0584,0.054,0.067,0.0618,0.131,0.14,0.13640000000000002,0.092,0.00015614973262032087,0.00016524064171122995,0.00036470588235294125,0.0002459893048128342
207,30,9.6,1.0,0.5,7,14,10.0,374,0.056,0.06,0.0584,0.054,0.066,0.061200000000000004,0.131,0.139,0.1358,0.091,0.00015614973262032087,0.00016363636363636366,0.0003631016042780749,0.00024331550802139036
208,30,9.7,1.0,0.5,7,14,10.0,357,0.05,0.056,0.0536,0.055,0.068,0.06280000000000001,0.133,0.142,0.1384,0.099,0.00015014005602240896,0.00017591036414565828,0.0003876750700280112,0.0002773109243697479
209,30,9.8,1.0,0.5,7,14,10.0,357,0.05,0.056,0.0536,0.055,0.067,0.062200000000000005,0.133,0.142,0.1384,0.099,0.00015014005602240896,0.00017422969187675072,0.0003876750700280112,0.0002773109243697479
210,30,9.9,1.0,0.5,7,14,10.0,378,0.05,0.056,0.0536,0.053,0.066,0.06080000000000001,0.129,0.137,0.13380000000000003,0.089,0.0001417989417989418,0.00016084656084656087,0.00035396825396825406,0.00023544973544973544
211,30,10.0,1.0,0.5,7,14,10.0,377,0.05,0.056,0.0536,0.053,0.065,0.060200000000000004,0.128,0.137,0.13340000000000002,0.089,0.00014217506631299736,0.0001596816976127321,0.0003538461538461539,0.00023607427055702916
212,30,10.1,1.0,0.5,7,14,10.0,377,0.05,0.055,0.053000000000000005,0.053,0.065,0.060200000000000004,0.128,0.136,0.1328,0.088,0.00014058355437665784,0.0001596816976127321,0.00035225464190981434,0.00023342175066312995
213,30,10.2,1.0,0.5,7,14,10.0,377,0.05,0.055,0.053000000000000005,0.053,0.065,0.060200000000000004,0.127,0.136,0.13240000000000002,0.088,0.00014058355437665784,0.0001596816976127321,0.0003511936339522547,0.00023342175066312995
214,30,10.3,1.0,0.5,7,14,10.0,377,0.049,0.055,0.05260000000000001,0.053,0.065,0.060200000000000004,0.127,0.135,0.1318,0.088,0.00013952254641909817,0.0001596816976127321,0.00034960212201591513,0.00023342175066312995
215,30,10.4,1.0,0.5,7,14,10.0,379,0.05,0.055,0.053000000000000005,0.053,0.065,0.060200000000000004,0.126,0.134,0.1308,0.087,0.00013984168865435357,0.00015883905013192612,0.00034511873350923485,0.00022955145118733506
216,30,10.5,1.0,0.5,7,14,10.0,378,0.05,0.055,0.053000000000000005,0.053,0.065,0.060200000000000004,0.126,0.134,0.1308,0.087,0.00014021164021164022,0.00015925925925925927,0.00034603174603174604,0.00023015873015873014
